"","i","R","P","Gene","FDR","syngo","ENSG"
"19344",19344,-0.163004950212454,0.0125329361692637,"RABL2B",0.0335631762241656,FALSE,"ENSG00000079974"
"19345",19345,-0.0983562580854247,0.0919616801432579,"PLCXD1",0.159141504770958,FALSE,"ENSG00000182378"
"19346",19346,0.0139355199431177,0.426033881109486,"GTPBP6",0.455246072893347,FALSE,"ENSG00000178605"
"19347",19347,0.0626317959608627,0.200102168825174,"LINC00685",0.278619747977992,FALSE,"ENSG00000226179"
"19348",19348,0.0729492582048811,0.163243070677052,"PPP2R3B",0.241016294860755,FALSE,"ENSG00000167393"
"19349",19349,0.160678748085495,0.0136672626565531,"CSF2RA",0.0360034130802565,FALSE,"ENSG00000198223"
"19350",19350,0.254887319979964,0.000132606674047684,"IL3RA",0.000766979646127667,FALSE,"ENSG00000185291"
"19351",19351,0.016633881550536,0.411920398127417,"SLC25A6",0.445975931529576,FALSE,"ENSG00000169100"
"19352",19352,-0.0550185565180826,0.230156033713452,"LINC00106",0.306762288323864,FALSE,"ENSG00000236871"
"19353",19353,-0.0621553678676747,0.201913121965529,"ASMTL-AS1",0.280341491155303,FALSE,"ENSG00000236017"
"19354",19354,-0.0375205829768561,0.307587997215015,"ASMTL",0.370907305307488,FALSE,"ENSG00000169093"
"19355",19355,0.07099034517378,0.16989079249378,"AKAP17A",0.247904525472219,FALSE,"ENSG00000197976"
"19356",19356,0.344771153845419,8.24958863048849e-08,"DHRSX",1.4486054742304e-06,FALSE,"ENSG00000169084"
"19357",19357,0.202036040534348,0.00241552603123671,"ZBED1",0.00878014094187948,FALSE,"ENSG00000214717"
"19358",19358,0.27075426565043,4.63383099521951e-05,"CD99P1",0.000316029169101372,FALSE,"ENSG00000223773"
"19359",19359,0.561366168935715,2.77041715908686e-28,"CD99",3.26094396196047e-25,FALSE,"ENSG00000002586"
"19360",19360,0.239186024822367,0.000344049813277095,"GYG2",0.00170999422843385,FALSE,"ENSG00000056998"
"19361",19361,0.377692233945938,1.88524931733211e-09,"ARSD",5.81260999072659e-08,FALSE,"ENSG00000006756"
"19362",19362,0.0142839375084129,0.424205973329646,"ARSE",0.454044478541119,FALSE,"ENSG00000157399"
"19363",19363,0.170461604185426,0.00941517961614803,"ARSF",0.0266588006394682,FALSE,"ENSG00000062096"
"19364",19364,0.0858527170397133,0.123603470275363,"CXorf28",0.197690467605308,FALSE,"ENSG00000228459"
"19365",19365,-0.239706496648085,0.000333784922669544,"MXRA5",0.00166601055191259,FALSE,"ENSG00000101825"
"19366",19366,0.423483988089086,2.5282639980728e-12,"PRKX",1.59591680130715e-10,FALSE,"ENSG00000183943"
"19367",19367,-0.11206467761779,0.0644578144265456,"RP11-706O15.1",0.121313098821969,FALSE,"ENSG00000205664"
"19368",19368,-0.204038128589645,0.00219678531462535,"NLGN4X",0.00813579014355973,FALSE,"ENSG00000146938"
"19369",19369,0.0426408223231782,0.283818687852214,"HDHD1",0.352155512117741,FALSE,"ENSG00000130021"
"19370",19370,-0.321295253317577,8.19602653552296e-07,"STS",1.02182237368109e-05,FALSE,"ENSG00000101846"
"19371",19371,0.169075125706668,0.00993911507185603,"PNPLA4",0.0278350864363666,FALSE,"ENSG00000006757"
"19372",19372,0.440454000405814,1.32330132111764e-13,"KAL1",1.10330247648183e-11,FALSE,"ENSG00000011201"
"19373",19373,0.364759561646717,9.05764888751012e-09,"TBL1X",2.24589286541608e-07,FALSE,"ENSG00000101849"
"19374",19374,0.374513280435319,2.8031645659077e-09,"GPR143",8.16467583170497e-08,FALSE,"ENSG00000101850"
"19375",19375,-0.324288824882726,6.21737818472309e-07,"SHROOM2",8.16336860080768e-06,FALSE,"ENSG00000146950"
"19376",19376,0.314700505265901,1.48253137418051e-06,"WWC3",1.66753528933963e-05,FALSE,"ENSG00000047644"
"19377",19377,-0.301852980066583,4.42789161503714e-06,"CLCN4",4.29898647340579e-05,FALSE,"ENSG00000073464"
"19378",19378,0.335982301786252,2.01922927696372e-07,"MID1",3.09141375914645e-06,FALSE,"ENSG00000101871"
"19379",19379,-0.331572418690847,3.11272639728547e-07,"HCCS",4.49391451729309e-06,FALSE,"ENSG00000004961"
"19380",19380,0.208122160130923,0.00180393770542074,"ARHGAP6",0.00689659791468648,FALSE,"ENSG00000047648"
"19381",19381,-0.302887157369444,4.06616137825297e-06,"MSL3",3.98842594013931e-05,FALSE,"ENSG00000005302"
"19382",19382,-0.287265221386663,1.40074041000046e-05,"FRMPD4",0.000115503751844621,TRUE,"ENSG00000169933"
"19383",19383,-0.227110260644917,0.000678189843339659,"PRPS2",0.00301100039166332,FALSE,"ENSG00000101911"
"19384",19384,0.22119899580632,0.000930089577501912,"TLR7",0.0039529277185358,FALSE,"ENSG00000196664"
"19385",19385,0.0184043906913263,0.402718271316534,"TMSB4X",0.439532704758582,FALSE,"ENSG00000205542"
"19386",19386,-0.0527016023862875,0.23976359450911,"GPX1P1",0.315490861190721,FALSE,"ENSG00000197582"
"19387",19387,0.0407210400823384,0.292630829316742,"TCEANC",0.359015505495279,FALSE,"ENSG00000176896"
"19388",19388,0.23613600723234,0.000410154153683853,"RAB9A",0.00197430469454268,FALSE,"ENSG00000123595"
"19389",19389,-0.132607499904766,0.035465093737467,"TRAPPC2",0.0768109671703339,FALSE,"ENSG00000196459"
"19390",19390,0.281701138648914,2.12209988973441e-05,"OFD1",0.00016363475450322,FALSE,"ENSG00000046651"
"19391",19391,0.306985794597881,2.88666459863907e-06,"GPM6B",2.95694746035666e-05,FALSE,"ENSG00000046653"
"19392",19392,0.230060036476844,0.000577007310881929,"GEMIN8",0.00262760583857081,FALSE,"ENSG00000046647"
"19393",19393,-0.0970682091531603,0.0949226267014867,"GS1-257G1.1",0.162912922231473,FALSE,"ENSG00000233247"
"19394",19394,-0.169464360032565,0.00978959360200705,"GLRA2",0.0275223053813758,TRUE,"ENSG00000101958"
"19395",19395,-0.122984234660046,0.0473918329744245,"FANCB",0.0960307621671773,FALSE,"ENSG00000181544"
"19396",19396,0.0484820462252732,0.257789978182389,"MOSPD2",0.330935705417559,FALSE,"ENSG00000130150"
"19397",19397,0.00986220399619323,0.44750791315528,"ASB9",0.468385990336937,FALSE,"ENSG00000102048"
"19398",19398,0.394703470396752,1.98389943626108e-10,"PIGA",7.84542049794153e-09,FALSE,"ENSG00000165195"
"19399",19399,0.116020925209165,0.0578091851345815,"FIGF",0.111699671160967,FALSE,"ENSG00000165197"
"19400",19400,0.354560182674413,2.88505164585952e-08,"PIR",5.91494707311977e-07,FALSE,"ENSG00000087842"
"19401",19401,0.179084383767484,0.00665483554661987,"BMX",0.0200667961554948,FALSE,"ENSG00000102010"
"19402",19402,-0.101148084652281,0.0857723096207513,"TMEM27",0.151162930730248,FALSE,"ENSG00000147003"
"19403",19403,-0.0177282208821435,0.406226770377824,"CA5BP1",0.441947830043624,FALSE,"ENSG00000186312"
"19404",19404,0.400454239675873,8.79726516562398e-11,"CA5B",3.80201459965736e-09,FALSE,"ENSG00000169239"
"19405",19405,0.191489292504971,0.00391318535853309,"ZRSR2",0.0130635367074153,FALSE,"ENSG00000169249"
"19406",19406,-0.111667253143295,0.0651562297577627,"AP1S2",0.122425055415867,TRUE,"ENSG00000182287"
"19407",19407,0.363954859384396,9.94907418806558e-09,"CTPS2",2.4183226415306e-07,FALSE,"ENSG00000047230"
"19408",19408,-0.0698245112509226,0.17392565328199,"SYAP1",0.252210473380145,FALSE,"ENSG00000169895"
"19409",19409,-0.0718486282906027,0.166957756135953,"TXLNG",0.244873172331253,FALSE,"ENSG00000086712"
"19410",19410,0.0892710195227219,0.114302602100913,"RBBP7",0.18637508703058,FALSE,"ENSG00000102054"
"19411",19411,-0.381518275327347,1.15819931731699e-09,"REPS2",3.78067999013263e-08,FALSE,"ENSG00000169891"
"19412",19412,0.0932026581096812,0.104215125020143,"NHS",0.174148842476783,FALSE,"ENSG00000188158"
"19413",19413,0.201995520731839,0.00242014388994016,"SCML1",0.00879532859384356,FALSE,"ENSG00000047634"
"19414",19414,-0.123123150995962,0.0471999377278128,"RAI2",0.0956910591624654,FALSE,"ENSG00000131831"
"19415",19415,-0.0472895048850149,0.263005004684768,"SCML2",0.334949729107829,FALSE,"ENSG00000102098"
"19416",19416,-0.259117354354112,0.00010109233316761,"CDKL5",0.000610766179554312,TRUE,"ENSG00000008086"
"19417",19417,-0.064353075740699,0.193638543270661,"RS1",0.27242450313014,FALSE,"ENSG00000102104"
"19418",19418,-0.301644859007214,4.50422322989483e-06,"PPEF1",4.36246143314276e-05,FALSE,"ENSG00000086717"
"19419",19419,-0.0707349827679203,0.170769578755545,"PHKA2-AS1",0.248896443360656,FALSE,"ENSG00000237836"
"19420",19420,0.278447661172996,2.68978879393996e-05,"PHKA2",0.0002006063129584,FALSE,"ENSG00000044446"
"19421",19421,-0.0964389911447737,0.0963935128149637,"PDHA1",0.164618434021287,FALSE,"ENSG00000131828"
"19422",19422,-0.330722157492493,3.37947974517493e-07,"SH3KBP1",4.82335161918333e-06,FALSE,"ENSG00000147010"
"19423",19423,0.0911705430148982,0.109348066037265,"CXorf23",0.180250004234753,FALSE,"ENSG00000173681"
"19424",19424,-0.390567560563178,3.50148194418026e-10,"MAP7D2",1.30994711326826e-08,FALSE,"ENSG00000184368"
"19425",19425,-0.226169120355228,0.000713668492815738,"EIF1AX",0.00313926281407846,FALSE,"ENSG00000173674"
"19426",19426,-0.317505373548046,1.15525778549834e-06,"RPS6KA3",1.35034993832545e-05,FALSE,"ENSG00000177189"
"19427",19427,-0.268973981397806,5.2382845994569e-05,"CNKSR2",0.000350064230906004,TRUE,"ENSG00000149970"
"19428",19428,-0.162347748671531,0.0128450947058306,"KLHL34",0.0342570098712076,FALSE,"ENSG00000185915"
"19429",19429,-0.182455561243284,0.00578242255527991,"SMPX",0.0179278393757594,FALSE,"ENSG00000091482"
"19430",19430,-0.253473527738403,0.000144991382669859,"MBTPS2",0.000823524713943764,FALSE,"ENSG00000012174"
"19431",19431,0.236528204056148,0.000401055992112647,"YY2",0.00193890562990434,FALSE,"ENSG00000230797"
"19432",19432,-0.0955778752035538,0.0984326548078624,"SMS",0.167159248298848,FALSE,"ENSG00000102172"
"19433",19433,0.344831078738951,8.1981364676938e-08,"PHEX",1.44151766888008e-06,FALSE,"ENSG00000102174"
"19434",19434,-0.0742828222470215,0.158812396437949,"PHEX-AS1",0.2363230499534,FALSE,"ENSG00000224204"
"19435",19435,-0.0816154910667553,0.135826652746993,"FAM3C2",0.211032791479721,FALSE,"ENSG00000174028"
"19436",19436,0.0495764814759706,0.253050069986889,"PTCHD1",0.326759749607876,FALSE,"ENSG00000165186"
"19437",19437,0.281082934234409,2.22060137463875e-05,"PRDX4",0.000170376662218257,FALSE,"ENSG00000123131"
"19438",19438,-0.0356310897049669,0.316568032573953,"ACOT9",0.378293599988343,FALSE,"ENSG00000123130"
"19439",19439,0.280549853027874,2.30891676888401e-05,"SAT1",0.000176150209986466,FALSE,"ENSG00000130066"
"19440",19440,-0.244243943785883,0.000255363149682629,"APOO",0.00133276385632483,FALSE,"ENSG00000184831"
"19441",19441,-0.0269895605555854,0.35891557022432,"RPL9P7",0.410183366279551,FALSE,"ENSG00000238103"
"19442",19442,0.125321870774512,0.0442423224667067,"KLHL15",0.0910322748132444,FALSE,"ENSG00000174010"
"19443",19443,-0.0157788483038792,0.416381532943185,"EIF2S3",0.448645440428255,FALSE,"ENSG00000130741"
"19444",19444,0.115968929172778,0.0578930412098461,"ZFX",0.111807716881481,FALSE,"ENSG00000005889"
"19445",19445,-0.197933116882844,0.00292436670072394,"PDK3",0.0102768840325757,FALSE,"ENSG00000067992"
"19446",19446,-0.302640385954306,4.14988065510663e-06,"GS1-358P8.4",4.05860762017027e-05,FALSE,"ENSG00000260822"
"19447",19447,-0.0453191901008142,0.271733930170653,"PCYT1B",0.342093529281287,FALSE,"ENSG00000102230"
"19448",19448,0.273701620452975,3.77247019026401e-05,"POLA1",0.000265332613382013,FALSE,"ENSG00000101868"
"19449",19449,-0.0276764845425056,0.355478922977974,"EEF1B2P3",0.407846267091075,FALSE,"ENSG00000232472"
"19450",19450,-0.0101962487935581,0.445740404588803,"RP11-298C3.2",0.467393255558453,FALSE,"ENSG00000228519"
"19451",19451,-0.0958074676743357,0.0978860113153346,"IL1RAPL1",0.166485260214181,TRUE,"ENSG00000169306"
"19452",19452,0.210508834298971,0.00160431433381197,"NR0B1",0.00624316021384239,FALSE,"ENSG00000169297"
"19453",19453,0.277115710025015,2.96030190514938e-05,"CXorf21",0.000216742192177238,FALSE,"ENSG00000120280"
"19454",19454,0.00132545943961504,0.492925739881186,"GK",0.495849791625907,FALSE,"ENSG00000198814"
"19455",19455,-0.266708017977514,6.11240926484058e-05,"TAB3",0.000398401659249055,FALSE,"ENSG00000157625"
"19456",19456,-0.0914780706359375,0.108560202084,"DMD",0.179394635700788,TRUE,"ENSG00000198947"
"19457",19457,0.351432851872236,4.06140943831418e-08,"TMEM47",7.85205824740742e-07,FALSE,"ENSG00000147027"
"19458",19458,0.125358235346056,0.0441946521675302,"PRRG1",0.0909622495239951,FALSE,"ENSG00000130962"
"19459",19459,0.0173175653433984,0.408361149674778,"LANCL3",0.443429813562095,FALSE,"ENSG00000147036"
"19460",19460,-0.269363717854238,5.10007576740578e-05,"XK",0.000342458107737549,FALSE,"ENSG00000047597"
"19461",19461,0.318614693975213,1.04560684845407e-06,"CYBB",1.24243426588872e-05,FALSE,"ENSG00000165168"
"19462",19462,-0.36385698055508,1.00630252490778e-08,"DYNLT3",2.43483839460758e-07,FALSE,"ENSG00000165169"
"19463",19463,-0.226228896761581,0.000711366555207452,"SYTL5",0.00313120210508164,FALSE,"ENSG00000147041"
"19464",19464,0.47893692201139,4.58566694717256e-17,"SRPX",7.11311593898627e-15,FALSE,"ENSG00000101955"
"19465",19465,0.205075346438493,0.00209047381385428,"RPGR",0.00781584099686551,FALSE,"ENSG00000156313"
"19466",19466,0.058433131799912,0.216384972992068,"OTC",0.294228275996961,FALSE,"ENSG00000036473"
"19467",19467,0.0699600994859523,0.173453388750832,"TSPAN7",0.251708050540587,FALSE,"ENSG00000156298"
"19468",19468,0.260220001983613,9.40899628379381e-05,"MID1IP1",0.00057435636253421,FALSE,"ENSG00000165175"
"19469",19469,-0.0592559666582968,0.213136843714542,"GAPDHP1",0.291137159036656,FALSE,"ENSG00000228232"
"19470",19470,-0.107872975075163,0.0721128631412357,"BCOR",0.132274121501157,FALSE,"ENSG00000183337"
"19471",19471,-0.289884684638207,1.14680125879933e-05,"ATP6AP2",9.72763594259203e-05,FALSE,"ENSG00000182220"
"19472",19472,0.273268226148097,3.88911082237624e-05,"CXorf38",0.000272126520972176,FALSE,"ENSG00000185753"
"19473",19473,0.0745742511907428,0.157854393307817,"MED14",0.235335002986844,FALSE,"ENSG00000180182"
"19474",19474,0.0307934524911855,0.340030698594372,"MED14-AS1",0.396485036974824,FALSE,"ENSG00000234636"
"19475",19475,-0.0225222006994783,0.381524465101897,"RPS2P55",0.425113030549127,FALSE,"ENSG00000216866"
"19476",19476,-0.170681038887745,0.00933444425367707,"USP9X",0.0264601543442525,FALSE,"ENSG00000124486"
"19477",19477,-0.126487008571208,0.0427347842110426,"RP5-1172N10.2",0.0885954239601079,FALSE,"ENSG00000223714"
"19478",19478,-0.101398558506649,0.0852321464348417,"DDX3X",0.150356629653635,FALSE,"ENSG00000215301"
"19479",19479,-0.0898021617247271,0.112901912054886,"CASK",0.184714931215487,TRUE,"ENSG00000147044"
"19480",19480,-0.0440845009758471,0.277273973018395,"RP11-204C16.4",0.346751562045479,FALSE,"ENSG00000217624"
"19481",19481,0.159237866181583,0.014412037146577,"GPR34",0.0375165597149586,FALSE,"ENSG00000171659"
"19482",19482,0.340048146180153,1.34192457794076e-07,"MAOA",2.17777054376274e-06,FALSE,"ENSG00000189221"
"19483",19483,0.407423624957903,3.16199417512942e-11,"MAOB",1.50288606756151e-09,FALSE,"ENSG00000069535"
"19484",19484,0.286728441254708,1.45882916029708e-05,"NDP",0.000118953429085348,FALSE,"ENSG00000124479"
"19485",19485,0.0248304188448224,0.369788593956083,"EFHC2",0.417365320382493,FALSE,"ENSG00000183690"
"19486",19486,-0.091495220140412,0.1085163828782,"FUNDC1",0.179351847806457,FALSE,"ENSG00000069509"
"19487",19487,0.105073294708224,0.0775888409105398,"KDM6A",0.139555299471452,FALSE,"ENSG00000147050"
"19488",19488,0.2677673838468,5.68830032828017e-05,"CXorf36",0.000374663889298507,FALSE,"ENSG00000147113"
"19489",19489,-0.115267511772666,0.0590333111965911,"RP6-99M1.2",0.113429667471076,FALSE,"ENSG00000270069"
"19490",19490,0.0896370328657686,0.113336102170131,"KRBOX4",0.185282304283033,FALSE,"ENSG00000147121"
"19491",19491,-0.187267925430973,0.00470849842454348,"ZNF674",0.0152085639185012,FALSE,"ENSG00000251192"
"19492",19492,0.0478535546510521,0.260531913178357,"ZNF674-AS1",0.333114605923254,FALSE,"ENSG00000230844"
"19493",19493,0.230150704017891,0.000574124517732585,"CHST7",0.00261755006810887,FALSE,"ENSG00000147119"
"19494",19494,-0.201088796742626,0.00252552806712024,"SLC9A7",0.00909735672782647,FALSE,"ENSG00000065923"
"19495",19495,0.359744480416124,1.61458523500133e-08,"RP2",3.61790039780254e-07,FALSE,"ENSG00000102218"
"19496",19496,-0.0132132180064908,0.429828157936578,"PHF16",0.45768739039543,FALSE,"ENSG00000102221"
"19497",19497,0.183825007865917,0.00545723947573735,"RGN",0.0171293116720791,FALSE,"ENSG00000130988"
"19498",19498,0.000189314539538119,0.49898953772974,"NDUFB11",0.499392622960231,FALSE,"ENSG00000147123"
"19499",19499,0.0533492591137924,0.237056896553179,"RBM10",0.313247606156581,FALSE,"ENSG00000182872"
"19500",19500,-0.0133271544500627,0.429229220552244,"UBA1",0.457268631382122,FALSE,"ENSG00000130985"
"19501",19501,-0.00411270430240454,0.478059208032069,"INE1",0.487239074656023,FALSE,"ENSG00000224975"
"19502",19502,-0.184279689321798,0.00535281907727656,"CDK16",0.0168411807761484,FALSE,"ENSG00000102225"
"19503",19503,-0.0886416634444647,0.115977733090591,"USP11",0.188293260782372,FALSE,"ENSG00000102226"
"19504",19504,0.058050778177797,0.217903682975307,"ZNF157",0.295650440489279,FALSE,"ENSG00000147117"
"19505",19505,-0.165167604513985,0.0115503086448879,"ZNF41",0.0314109372090524,FALSE,"ENSG00000147124"
"19506",19506,-0.00510055573649197,0.472796273872681,"CXorf24",0.484342059089353,FALSE,"ENSG00000196741"
"19507",19507,-0.15349871625825,0.0177228855536611,"NUS1P1",0.0443459972400598,FALSE,"ENSG00000235636"
"19508",19508,0.384376850001767,7.99120214886987e-10,"ARAF",2.68295226508198e-08,FALSE,"ENSG00000078061"
"19509",19509,-0.095100372710221,0.0995764735816748,"SYN1",0.168458339226354,TRUE,"ENSG00000008056"
"19510",19510,0.40151595870614,7.54790585986369e-11,"TIMP1",3.31941969793126e-09,FALSE,"ENSG00000102265"
"19511",19511,-0.0416777160096725,0.288224159330207,"CFP",0.35560909784446,FALSE,"ENSG00000126759"
"19512",19512,0.0976289910543183,0.0936252655699787,"ELK1",0.161211734278915,FALSE,"ENSG00000126767"
"19513",19513,0.165180298690446,0.011544738245954,"UXT",0.0314000560420742,FALSE,"ENSG00000126756"
"19514",19514,0.114413995879766,0.0604437518189154,"RP1-212G6.7",0.115463434262196,FALSE,"ENSG00000267064"
"19515",19515,0.0365325507606975,0.312270272298482,"ZNF81",0.37497168439106,FALSE,"ENSG00000197779"
"19516",19516,-0.0128769068027457,0.43159697330505,"ZNF182",0.458887111362065,FALSE,"ENSG00000147118"
"19517",19517,-0.106712603219733,0.074346586695696,"ZNF630",0.135169471177619,FALSE,"ENSG00000221994"
"19518",19518,-0.0216301909422008,0.386088796066654,"SLC38A5",0.428013119628463,FALSE,"ENSG00000017483"
"19519",19519,-0.121840018306827,0.0489955314894108,"FTSJ1",0.0984337936850513,FALSE,"ENSG00000068438"
"19520",19520,-0.0326485028054548,0.330956579004796,"AF196972.9",0.389372127580314,FALSE,"ENSG00000224292"
"19521",19521,-0.099065799181799,0.0903591599711569,"PORCN",0.157170270429664,TRUE,"ENSG00000102312"
"19522",19522,-0.0891624423229096,0.114590401280424,"EBP",0.186700069599815,FALSE,"ENSG00000147155"
"19523",19523,-0.192389791626904,0.00375953450365001,"TBC1D25",0.0126671530625017,FALSE,"ENSG00000068354"
"19524",19524,0.105813528788152,0.0761121606974408,"AC115618.1",0.1374765872826,FALSE,"ENSG00000204620"
"19525",19525,-0.0820450137377781,0.13455238901015,"RBM3",0.2096643189174,FALSE,"ENSG00000102317"
"19526",19526,-0.0838320034737021,0.129336336748643,"RP11-1148L6.5",0.20423138402307,FALSE,"ENSG00000228343"
"19527",19527,0.00224241617972802,0.488032874759581,"WDR13",0.493150754631223,FALSE,"ENSG00000101940"
"19528",19528,-0.0220247229449317,0.384068092217999,"VN1R110P",0.427098061869632,FALSE,"ENSG00000231725"
"19529",19529,0.335206614059892,2.18063963392773e-07,"WAS",3.31569901784908e-06,FALSE,"ENSG00000015285"
"19530",19530,-0.0216157141219308,0.386163000272685,"SUV39H1",0.428027545331057,FALSE,"ENSG00000101945"
"19531",19531,0.0202264120100408,0.393302541370314,"AC115617.2",0.43296384732464,FALSE,"ENSG00000233585"
"19532",19532,0.215852034892392,0.00122669190123019,"HDAC6",0.00498499288050694,FALSE,"ENSG00000094631"
