"","gene","Seed","Gene","R","P","FDR"
"cor18458","SETP10","ENSG00000244731","ENSG00000231905",0.0943424829253661,0.259015551831743,0.521445401550246
"cor18459","GAPDHP37","ENSG00000244731","ENSG00000231907",-0.26642065535673,0.00119902299086219,0.0170549771338201
"cor18460","IDH1-AS1","ENSG00000244731","ENSG00000231908",0.13567828329187,0.103699764520161,0.309526083467589
"cor18461","NEBL-AS1","ENSG00000244731","ENSG00000231920",-0.0841720282852703,0.314136390167048,0.579318211231074
"cor18462","PSG1","ENSG00000244731","ENSG00000231924",0.0458961934276657,0.583575861307758,0.793065347577908
"cor18463","TAPBP","ENSG00000244731","ENSG00000231925",0.049750205891493,0.552341598657376,0.77337728554959
"cor18464","RPS7P3","ENSG00000244731","ENSG00000231940",-0.00781980776987658,0.925625994965505,0.970352411707514
"cor18465","HS1BP3-IT1","ENSG00000244731","ENSG00000231948",-0.00387346066121062,0.963119663553139,0.984619250879551
"cor18466","DPY19L1P2","ENSG00000244731","ENSG00000231952",-0.0412891923647011,0.621945548666191,0.816202355430358
"cor18467","AC007383.4","ENSG00000244731","ENSG00000231955",0.000815747294698158,0.992230417525868,0.996915689132169
"cor18468","RP11-493K23.4","ENSG00000244731","ENSG00000231963",0.0153350552832229,0.854742273134081,0.938628398377868
"cor18469","AF131215.1","ENSG00000244731","ENSG00000231965",-0.228979432953784,0.0056001419974444,0.0486478125521173
"cor18470","AC144449.1","ENSG00000244731","ENSG00000231969",0.051463588443684,0.538721385791979,0.763835680350009
"cor18471","RP11-452K12.7","ENSG00000244731","ENSG00000231970",-0.0528291726949526,0.527986590438829,0.756494612425343
"cor18472","RP11-35L17.3","ENSG00000244731","ENSG00000231979",-0.0928740426837659,0.266535860831628,0.529742078737999
"cor18473","AC011899.10","ENSG00000244731","ENSG00000231980",-0.0909204169058044,0.276769354437531,0.540454075405176
"cor18474","RPL7L1P12","ENSG00000244731","ENSG00000231981",-0.109914044587821,0.188148433823377,0.435856348495751
"cor18475","RP11-573D15.1","ENSG00000244731","ENSG00000231982",0.041046531958813,0.6239962992794,0.817344138721719
"cor18476","PPP1R2P3","ENSG00000244731","ENSG00000231989",-0.0591696745817194,0.479597397721472,0.723593240582639
"cor18477","RP11-57H12.2","ENSG00000244731","ENSG00000231992",-0.0641371210966985,0.443427427319853,0.694527409355619
"cor18478","RP1-85F18.5","ENSG00000244731","ENSG00000231993",-0.0229918498736996,0.78370148369918,0.905821646732634
"cor18479","RP11-111F5.2","ENSG00000244731","ENSG00000231995",-0.137013605179952,0.100312146969211,0.303884023975605
"cor18480","RP5-1007M22.2","ENSG00000244731","ENSG00000231999",-0.00858583850568261,0.918364378335986,0.966001040167804
"cor18481","AC005537.2","ENSG00000244731","ENSG00000232006",-0.0755467879753342,0.366461306478772,0.628672371750789
"cor18482","AC107021.1","ENSG00000244731","ENSG00000232013",0.100373951209082,0.229659041421965,0.488024518495965
"cor18483","AL132709.8","ENSG00000244731","ENSG00000232018",-0.017701047666205,0.832637128874081,0.929227115606673
"cor18484","LEF1-AS1","ENSG00000244731","ENSG00000232021",0.0284345036533666,0.734231621009583,0.880149100037253
"cor18485","RP5-1109J22.1","ENSG00000244731","ENSG00000232022",-0.060736985531919,0.468016290950478,0.715078065265139
"cor18486","LSM12P1","ENSG00000244731","ENSG00000232024",-0.0919656140681744,0.271261901800947,0.53455954255047
"cor18487","RP11-275F13.3","ENSG00000244731","ENSG00000232027",0.0424283595916289,0.612357292627291,0.811168055721632
"cor18488","AC092168.2","ENSG00000244731","ENSG00000232034",-0.0895591416281988,0.284054658094791,0.548819359798753
"cor18489","GS1-115G20.2","ENSG00000244731","ENSG00000232036",-0.185633200866289,0.0253885097553284,0.127830328273849
"cor18490","SCAND3","ENSG00000244731","ENSG00000232040",-0.264330573529885,0.00131468876539662,0.0182164126649585
"cor18491","RP4-530I15.9","ENSG00000244731","ENSG00000232043",0.00947052977326381,0.909986329282143,0.962570288554459
"cor18492","AC073479.1","ENSG00000244731","ENSG00000232044",0.08057501057658,0.33533600768891,0.600371649220198
"cor18493","AC093390.1","ENSG00000244731","ENSG00000232057",0.0184986816211687,0.825213457546645,0.926095549094517
"cor18494","RP11-173A6.2","ENSG00000244731","ENSG00000232059",0.118398769481531,0.15608439273775,0.391906394390918
"cor18495","RP11-307E17.8","ENSG00000244731","ENSG00000232063",-0.197877159301836,0.0170432353514921,0.0991809320274005
"cor18496","LINC01063","ENSG00000244731","ENSG00000232065",-0.0821288317966363,0.326068916337745,0.592082052076926
"cor18497","TMEM253","ENSG00000244731","ENSG00000232070",0.071206969598298,0.39471088109113,0.653893704154954
"cor18498","LARGE-IT1","ENSG00000244731","ENSG00000232081",-0.0413986028030683,0.621021856417519,0.816058078442453
"cor18499","RP11-307C12.11","ENSG00000244731","ENSG00000232093",-0.12991372593623,0.119366870942936,0.336935903152254
"cor18500","AC079781.8","ENSG00000244731","ENSG00000232097",0.200836372477603,0.0154272058239902,0.093060527216416
"cor18501","CTD-2619J13.14","ENSG00000244731","ENSG00000232098",-0.0908091646247905,0.277359984576985,0.541156415025527
"cor18502","RP11-509J21.1","ENSG00000244731","ENSG00000232104",0.0853136775889465,0.307594377728407,0.572980270239536
"cor18503","RP11-149I23.3","ENSG00000244731","ENSG00000232110",-0.166727418238919,0.045033713343891,0.184707022235112
"cor18504","TMA7","ENSG00000244731","ENSG00000232112",-0.110914291019864,0.184136130568541,0.43087988327926
"cor18505","RP11-187C18.2","ENSG00000244731","ENSG00000232116",0.0965581759213467,0.247945945108904,0.509035776728878
"cor18506","MCTS1","ENSG00000244731","ENSG00000232119",-0.226370084653346,0.00618330832555252,0.0516257171308036
"cor18507","RPS15AP12","ENSG00000244731","ENSG00000232134",0.0285850907725338,0.732877242334658,0.879671123919969
"cor18508","LINC00867","ENSG00000244731","ENSG00000232139",0.16330608972017,0.0496877798866653,0.196600067362437
"cor18509","RP11-367H5.8","ENSG00000244731","ENSG00000232142",0.0269579200648553,0.747554761424622,0.887150145120101
"cor18510","FERP1","ENSG00000244731","ENSG00000232149",0.00677815478830641,0.93551011327093,0.973826862706379
"cor18511","RP11-353N4.8","ENSG00000244731","ENSG00000232151",0.044153304165494,0.597963213314274,0.802802221457591
"cor18512","RP11-252O2.2","ENSG00000244731","ENSG00000232158",-0.12502155459765,0.134051660184466,0.360388806675126
"cor18513","RAP2C-AS1","ENSG00000244731","ENSG00000232160",0.0141344623443028,0.866003684119292,0.944513101368998
"cor18514","RP4-799P18.5","ENSG00000244731","ENSG00000232166",-0.0536872389364836,0.521296996234659,0.752248406077605
"cor18515","RP11-146N23.1","ENSG00000244731","ENSG00000232176",-0.114323969460038,0.170930015375315,0.412968711687606
"cor18516","MTND4P24","ENSG00000244731","ENSG00000232177",0.109038339623546,0.191713243104296,0.440370479349267
"cor18517","RP11-311P8.2","ENSG00000244731","ENSG00000232186",0.0538737009177245,0.519849045407367,0.751358242411252
"cor18518","FTH1P7","ENSG00000244731","ENSG00000232187",0.175291078161601,0.0349556331763524,0.157288144114404
"cor18519","MTRNR2L4","ENSG00000244731","ENSG00000232196",-0.0518855914600437,0.535392512491154,0.761544187802108
"cor18520","PHBP15","ENSG00000244731","ENSG00000232210",-0.161541400264082,0.0522402001163752,0.202807488748223
"cor18521","OR2L6P","ENSG00000244731","ENSG00000232215",0.105668111917894,0.205891284051304,0.45802191913847
"cor18522","LINC00202-1","ENSG00000244731","ENSG00000232224",-0.0418223126939204,0.617450290898262,0.813940456097166
"cor18523","RP11-77O7.1","ENSG00000244731","ENSG00000232228",0.0509726831551095,0.542606655039889,0.76626726902625
"cor18524","LINC00865","ENSG00000244731","ENSG00000232229",-0.371090954538638,4.32729093950263e-06,0.000283795411386109
"cor18525","RP11-573D15.2","ENSG00000244731","ENSG00000232233",-0.0803480339481166,0.336703624440845,0.601358132931768
"cor18526","ASCL5","ENSG00000244731","ENSG00000232237",-0.00467572514696864,0.955488244491338,0.981880890904577
"cor18527","RP11-4C20.3","ENSG00000244731","ENSG00000232259",-0.0405857178724269,0.627898627367998,0.820074680785933
"cor18528","BTF3L4P1","ENSG00000244731","ENSG00000232260",-0.0161435782811219,0.847174748573419,0.934921066457854
"cor18529","XXyac-YX155B6.5","ENSG00000244731","ENSG00000232265",-0.0903567549038521,0.279770541524597,0.543939302441231
"cor18530","INTS4L2","ENSG00000244731","ENSG00000232270",-0.199899401375681,0.0159238098457194,0.0949827065409796
"cor18531","FTH1P1","ENSG00000244731","ENSG00000232273",0.0786145354424452,0.347265403267502,0.610366782857105
"cor18532","RP11-782C8.2","ENSG00000244731","ENSG00000232274",-0.0702906862712072,0.40083775715326,0.659381692166716
"cor18533","AC104651.3","ENSG00000244731","ENSG00000232277",-0.0506114903450533,0.545474111578932,0.76850605399778
"cor18534","MTND1P32","ENSG00000244731","ENSG00000232282",-0.100128094992625,0.230807873726652,0.48917376345948
"cor18535","RP11-240L7.4","ENSG00000244731","ENSG00000232283",0.00560194466780223,0.946682784943141,0.978771795865238
"cor18536","GNG12-AS1","ENSG00000244731","ENSG00000232284",0.0953527744174009,0.253926812637041,0.5153720504691
"cor18537","SLC6A1-AS1","ENSG00000244731","ENSG00000232287",-0.160029099960556,0.0545130184349468,0.207781505049145
"cor18538","ALDH7A1P2","ENSG00000244731","ENSG00000232292",-0.117254230699135,0.160152902896876,0.397781721043083
"cor18539","RP11-154D6.1","ENSG00000244731","ENSG00000232295",0.0300556713088166,0.719694679830024,0.873075438864206
"cor18540","FAM215B","ENSG00000244731","ENSG00000232300",-0.172328987100317,0.0382013030793295,0.166274814513666
"cor18541","RP11-205M20.7","ENSG00000244731","ENSG00000232303",-0.0591546836793187,0.479708909681406,0.723634404666309
"cor18542","RP11-557H15.4","ENSG00000244731","ENSG00000232310",0.0337235277202329,0.687180021945815,0.854219054964379
"cor18543","RP1-249I4.2","ENSG00000244731","ENSG00000232311",-0.203301263557332,0.0141846748794204,0.0883935711659047
"cor18544","AC009299.5","ENSG00000244731","ENSG00000232320",-0.0637683924762583,0.446058140365374,0.696685402361964
"cor18545","RP3-481A17.1","ENSG00000244731","ENSG00000232332",0.0108758949990402,0.896698190966659,0.956943668972751
"cor18546","RP11-47G11.2","ENSG00000244731","ENSG00000232334",-0.0764069571517955,0.361014026709156,0.624623027463968
"cor18547","RP11-782C8.3","ENSG00000244731","ENSG00000232336",-0.212456114222153,0.0103019473319565,0.0712361778574598
"cor18548","AC087163.2","ENSG00000244731","ENSG00000232344",0.0711169628020592,0.395310231892835,0.654255822051366
"cor18549","SC22CB-1E7.1","ENSG00000244731","ENSG00000232346",0.0331856466346483,0.691914232861661,0.85716762300754
"cor18550","SEMA3B-AS1","ENSG00000244731","ENSG00000232352",-0.0140703515694983,0.866605813812837,0.944553616322122
"cor18551","VIPR1-AS1","ENSG00000244731","ENSG00000232354",-0.0505815355179375,0.54571225218783,0.768673493709101
"cor18552","RP11-504P24.2","ENSG00000244731","ENSG00000232372",0.0470285400548328,0.574314851483239,0.786608087051175
"cor18553","GPR79","ENSG00000244731","ENSG00000232374",0.0709722322749701,0.396275125761026,0.654819439678144
"cor18554","RP11-136C24.1","ENSG00000244731","ENSG00000232375",-0.0178837898259385,0.83093499663317,0.928702969327643
"cor18555","AC016910.1","ENSG00000244731","ENSG00000232377",-0.0668413903387525,0.424403767163049,0.679119804734613
"cor18556","RP11-66B24.2","ENSG00000244731","ENSG00000232386",0.187331618562823,0.0240543259890059,0.123206716621749
"cor18557","LINC00493","ENSG00000244731","ENSG00000232388",-0.0391344371407117,0.640255571795816,0.826809000122909
"cor18558","RP11-511I11.1","ENSG00000244731","ENSG00000232403",0.0163289998987163,0.845441197335883,0.9341464890995
"cor18559","RP11-234K24.3","ENSG00000244731","ENSG00000232406",-0.139562183334799,0.0940893644597224,0.29192961112133
"cor18560","RP11-641C17.2","ENSG00000244731","ENSG00000232407",0.0956152095362788,0.252616296138615,0.513926309627962
"cor18561","AC009495.3","ENSG00000244731","ENSG00000232411",0.0355123086207176,0.671523877031949,0.845440426271075
"cor18562","RP1-315G1.3","ENSG00000244731","ENSG00000232412",0.0493653764176845,0.555423565564396,0.774899154425503
"cor18563","CTB-51J22.1","ENSG00000244731","ENSG00000232415",-0.032724426328103,0.695983224310343,0.859524275197642
"cor18564","CT45A3","ENSG00000244731","ENSG00000232417",-0.0174016209023466,0.835427782875485,0.930644235459773
"cor18565","KNOP1P4","ENSG00000244731","ENSG00000232422",0.0230106562623239,0.78352891922642,0.905821646732634
"cor18566","RP11-578F21.10","ENSG00000244731","ENSG00000232431",0.0324645330914092,0.69827989145348,0.860752112598498
"cor18567","RP11-341A11.2","ENSG00000244731","ENSG00000232433",-0.0587747976642391,0.4825394111202,0.72514551817457
"cor18568","C9orf172","ENSG00000244731","ENSG00000232434",-0.0129378358130191,0.877254742345628,0.94881929203593
"cor18569","RPL18AP7","ENSG00000244731","ENSG00000232439",-0.0335154689343261,0.689009844042926,0.855379785191579
"cor18570","CTD-3184A7.4","ENSG00000244731","ENSG00000232442",-0.0600763000359181,0.472879418486761,0.71850463550538
"cor18571","RP11-132A1.4","ENSG00000244731","ENSG00000232445",0.0180771993392532,0.829134359076324,0.927885539122766
"cor18572","RP4-730K3.3","ENSG00000244731","ENSG00000232450",0.0241721504246333,0.772891960021524,0.900593071128717
"cor18573","RP4-794H19.1","ENSG00000244731","ENSG00000232453",0.183162064919812,0.0274425872981434,0.134776151871636
"cor18574","RP11-3J10.7","ENSG00000244731","ENSG00000232454",-0.140152810537017,0.0926918955458397,0.289499030565872
"cor18575","RP11-5P18.10","ENSG00000244731","ENSG00000232456",0.0181650357698958,0.828316896771424,0.927555304942299
"cor18576","SLC16A6P1","ENSG00000244731","ENSG00000232457",-0.0426333865077995,0.610638490943472,0.810003694336421
"cor18577","BMPR1APS2","ENSG00000244731","ENSG00000232460",-0.0116947699771604,0.888968447820641,0.95409269392726
"cor18578","RP11-13E1.5","ENSG00000244731","ENSG00000232462",0.060854183776236,0.467156498032985,0.714357257804934
"cor18579","RP11-337A23.5","ENSG00000244731","ENSG00000232466",0.0176779931682541,0.832851922859217,0.929227115606673
"cor18580","EEF1B2P3","ENSG00000244731","ENSG00000232472",0.0204646053195309,0.806983592911705,0.917202540680401
"cor18581","NCKAP5-IT1","ENSG00000244731","ENSG00000232474",0.0336216622954805,0.688075675716082,0.854796474955719
"cor18582","CT45A1","ENSG00000244731","ENSG00000232478",-0.123495965718983,0.138902983715274,0.367791812438615
"cor18583","AC010900.2","ENSG00000244731","ENSG00000232479",0.0732008191061846,0.381573820918639,0.642152498636622
"cor18584","RP11-224O19.2","ENSG00000244731","ENSG00000232480",0.0843179847715711,0.313295001951495,0.578390473365987
"cor18585","AC098820.3","ENSG00000244731","ENSG00000232485",0.10669675613093,0.201486258236867,0.45289294094442
"cor18586","RP11-18B3.2","ENSG00000244731","ENSG00000232486",0.0540744951318886,0.518292097697467,0.749969712893247
"cor18587","MFAP1P1","ENSG00000244731","ENSG00000232489",0.0453191757587139,0.588321385613991,0.796410879088778
"cor18588","OSBPL10-AS1","ENSG00000244731","ENSG00000232490",-0.077655107714058,0.353199639877123,0.616968317058147
"cor18589","RPL12P11","ENSG00000244731","ENSG00000232493",-0.171182385043688,0.0395239921019187,0.169810197105326
"cor18590","RP11-512F24.1","ENSG00000244731","ENSG00000232499",0.0932268475439106,0.264715620441412,0.527548163709653
"cor18591","AC140481.9","ENSG00000244731","ENSG00000232503",-0.0587609935338168,0.482642433447075,0.725169660806109
"cor18592","AC105053.4","ENSG00000244731","ENSG00000232504",0.146332453565127,0.0790385656630954,0.262890694463882
"cor18593","RP11-329A14.2","ENSG00000244731","ENSG00000232514",0.0121821594950015,0.884372656992992,0.951804779578143
"cor18594","AC012507.3","ENSG00000244731","ENSG00000232520",-0.0562169225498953,0.501829582074735,0.737240974030679
"cor18595","AC025750.6","ENSG00000244731","ENSG00000232526",-0.0709349104505727,0.396524172029595,0.655045123054146
"cor18596","RP11-14N7.2","ENSG00000244731","ENSG00000232527",-0.0644085457325272,0.441496552308582,0.693035134682565
"cor18597","RP4-673D20.3","ENSG00000244731","ENSG00000232528",-0.0304619264288986,0.716067233442343,0.871268507566409
"cor18598","AC093673.5","ENSG00000244731","ENSG00000232533",-0.316513799765045,0.000105084320644032,0.00310957896702557
"cor18599","RP11-74C1.4","ENSG00000244731","ENSG00000232536",0.0914915854705935,0.273750424004813,0.536632448151814
"cor18600","KB-318B8.7","ENSG00000244731","ENSG00000232545",-0.0124070924494228,0.882252962226913,0.950864359020531
"cor18601","KCND3-IT1","ENSG00000244731","ENSG00000232558",0.0943409631759509,0.259023258944976,0.521445401550246
"cor18602","GS1-124K5.12","ENSG00000244731","ENSG00000232559",-0.0233284077793823,0.780614880199581,0.904388481007663
"cor18603","C21orf37","ENSG00000244731","ENSG00000232560",-0.0101523224631344,0.903536436906655,0.95929924456563
"cor18604","GTF2IP1","ENSG00000244731","ENSG00000232561",-0.0184651689079334,0.825525058063024,0.926171409316682
"cor18605","RP4-591N18.2","ENSG00000244731","ENSG00000232564",0.0661131990666308,0.429479362263397,0.68291696483292
"cor18606","RPL23AP35","ENSG00000244731","ENSG00000232568",-0.0793891546719653,0.34252032144374,0.606736120187919
"cor18607","RPL3P4","ENSG00000244731","ENSG00000232573",0.22393289301983,0.0067762418206021,0.0547081988763878
"cor18608","CTC-303L1.1","ENSG00000244731","ENSG00000232578",-0.0912402884183894,0.275075908176664,0.538493578713758
"cor18609","AC079742.4","ENSG00000244731","ENSG00000232581",0.0110913235860659,0.894663689031196,0.956357310468385
"cor18610","RP11-46A10.4","ENSG00000244731","ENSG00000232586",0.0534134751213656,0.523426595505018,0.754201623720095
"cor18611","EEF1A1P3","ENSG00000244731","ENSG00000232587",-0.0886099633562037,0.289209831353312,0.554276270533789
"cor18612","RP11-258C19.5","ENSG00000244731","ENSG00000232593",0.0845144865094473,0.312164558466105,0.577559897356558
"cor18613","RP1-161N10.1","ENSG00000244731","ENSG00000232599",-0.0108797969671777,0.896661334863864,0.956943668972751
"cor18614","AC084125.4","ENSG00000244731","ENSG00000232600",0.0401983138324277,0.631187284145796,0.821751834195775
